"Date","Price","Open","High","Low","Vol.","Change %"
"02-08-2023","10.970","10.970","10.970","10.970","","0.41%"
"01-08-2023","10.925","10.925","10.925","10.925","","0.05%"
"31-07-2023","10.920","10.920","10.920","10.920","","1.30%"
"28-07-2023","10.780","10.780","10.780","10.780","","-1.73%"
"27-07-2023","10.970","10.970","10.970","10.970","","-1.17%"
"26-07-2023","11.100","11.100","11.100","11.100","","-3.14%"
"25-07-2023","11.460","11.460","11.460","11.460","","1.78%"
"24-07-2023","11.260","11.260","11.260","11.260","","3.45%"
"21-07-2023","10.885","10.885","10.885","10.885","","-0.32%"
"20-07-2023","10.920","10.920","10.920","10.920","","1.63%"
"19-07-2023","10.745","10.745","10.745","10.745","","-2.50%"
"18-07-2023","11.020","11.020","11.020","11.020","","4.36%"
"17-07-2023","10.560","10.560","10.560","10.560","","-11.03%"
"14-07-2023","11.869","11.869","11.869","11.869","","-0.34%"
"13-07-2023","11.910","11.910","11.910","11.910","","-0.54%"
"12-07-2023","11.975","11.975","11.975","11.975","","-0.37%"
"11-07-2023","12.020","12.020","12.020","12.020","","-0.33%"
"10-07-2023","12.060","12.060","12.060","12.060","","-0.21%"
"07-07-2023","12.085","12.085","12.085","12.085","","0.08%"
"06-07-2023","12.075","12.075","12.075","12.075","","-0.21%"
"05-07-2023","12.100","12.100","12.100","12.100","","0.17%"
"03-07-2023","12.080","12.080","12.080","12.080","","-1.31%"
"30-06-2023","12.240","12.240","12.240","12.240","","0.99%"
"29-06-2023","12.120","12.120","12.120","12.120","","0.83%"
"28-06-2023","12.020","12.020","12.020","12.020","","-0.41%"
"27-06-2023","12.070","12.070","12.070","12.070","","2.37%"
"26-06-2023","11.790","11.790","11.790","11.790","","-0.38%"
"23-06-2023","11.835","11.835","11.835","11.835","","-1.91%"
"22-06-2023","12.065","12.065","12.065","12.065","","-3.29%"
"21-06-2023","12.475","12.475","12.475","12.475","","-2.08%"
"20-06-2023","12.740","12.740","12.740","12.740","","13.75%"
"16-06-2023","11.200","11.200","11.200","11.200","","16.86%"
"15-06-2023","9.584","9.584","9.584","9.584","","1.96%"
"14-06-2023","9.400","9.400","9.400","9.400","","1.08%"
"13-06-2023","9.300","9.300","9.300","9.300","","0.38%"
"12-06-2023","9.265","9.265","9.265","9.265","","0.16%"
"09-06-2023","9.250","9.250","9.250","9.250","","0.43%"
"08-06-2023","9.210","9.210","9.210","9.210","","-0.27%"
"07-06-2023","9.235","9.235","9.235","9.235","","0.27%"
"06-06-2023","9.210","9.210","9.210","9.210","","-0.59%"
"05-06-2023","9.265","9.265","9.265","9.265","","-0.22%"
"02-06-2023","9.285","9.285","9.285","9.285","","0.22%"
"01-06-2023","9.265","9.265","9.265","9.265","","-0.22%"
"31-05-2023","9.285","9.285","9.285","9.285","","-0.85%"
"30-05-2023","9.365","9.365","9.365","9.365","","1.41%"
"26-05-2023","9.235","9.235","9.235","9.235","","-1.23%"
"25-05-2023","9.350","9.350","9.350","9.350","","-2.40%"
"24-05-2023","9.580","9.580","9.580","9.580","","-1.59%"
"23-05-2023","9.735","9.735","9.735","9.735","","-0.21%"
"22-05-2023","9.755","9.755","9.755","9.755","","-0.86%"
"19-05-2023","9.840","9.840","9.840","9.840","","1.29%"
"18-05-2023","9.715","9.715","9.715","9.715","","-2.31%"
"17-05-2023","9.945","9.945","9.945","9.945","","0.91%"
"16-05-2023","9.855","9.855","9.855","9.855","","-10.81%"
"15-05-2023","11.049","11.049","11.049","11.049","","-0.59%"
"12-05-2023","11.115","11.115","11.115","11.115","","-0.40%"
"11-05-2023","11.160","11.160","11.160","11.160","","-0.45%"
"10-05-2023","11.210","11.210","11.210","11.210","","-0.27%"
"09-05-2023","11.240","11.240","11.240","11.240","","-0.66%"
"08-05-2023","11.315","11.315","11.315","11.315","","0.00%"
"05-05-2023","11.315","11.315","11.315","11.315","","0.04%"
"04-05-2023","11.310","11.310","11.310","11.310","","-1.65%"
"03-05-2023","11.500","11.500","11.500","11.500","","0.04%"
"02-05-2023","11.495","11.495","11.495","11.495","","-0.48%"
"01-05-2023","11.550","11.550","11.550","11.550","","0.00%"
"28-04-2023","11.550","11.550","11.550","11.550","","-0.39%"
"27-04-2023","11.595","11.595","11.595","11.595","","-0.39%"
"26-04-2023","11.640","11.640","11.640","11.640","","-1.73%"
"25-04-2023","11.845","11.845","11.845","11.845","","-0.25%"
"24-04-2023","11.875","11.875","11.875","11.875","","-0.04%"
"21-04-2023","11.880","11.880","11.880","11.880","","-2.90%"
"20-04-2023","12.235","12.235","12.235","12.235","","-0.08%"
"19-04-2023","12.245","12.245","12.245","12.245","","-4.71%"
"18-04-2023","12.850","12.850","12.850","12.850","","2.88%"
"17-04-2023","12.490","12.490","12.490","12.490","","-0.82%"
"14-04-2023","12.593","12.593","12.593","12.593","","-0.10%"
"13-04-2023","12.605","12.605","12.605","12.605","","-0.16%"
"12-04-2023","12.625","12.625","12.625","12.625","","0.44%"
"11-04-2023","12.570","12.570","12.570","12.570","","-0.44%"
"10-04-2023","12.625","12.625","12.625","12.625","","0.00%"
"06-04-2023","12.625","12.625","12.625","12.625","","-0.43%"
"05-04-2023","12.680","12.680","12.680","12.680","","-3.65%"
"04-04-2023","13.160","13.160","13.160","13.160","","3.22%"
"03-04-2023","12.750","12.750","12.750","12.750","","-5.66%"
"31-03-2023","13.515","13.515","13.515","13.515","","6.42%"
"30-03-2023","12.700","12.700","12.700","12.700","","1.32%"
"29-03-2023","12.535","12.535","12.535","12.535","","0.24%"
"28-03-2023","12.505","12.505","12.505","12.505","","-0.16%"
"27-03-2023","12.525","12.525","12.525","12.525","","-1.38%"
"24-03-2023","12.700","12.700","12.700","12.700","","-4.76%"
"23-03-2023","13.335","13.335","13.335","13.335","","5.50%"
"22-03-2023","12.640","12.640","12.640","12.640","","-7.37%"
"21-03-2023","13.645","13.645","13.645","13.645","","3.72%"
"20-03-2023","13.155","13.155","13.155","13.155","","-0.19%"
"17-03-2023","13.180","13.180","13.180","13.180","","-2.77%"
"16-03-2023","13.555","13.555","13.555","13.555","","-4.33%"
"15-03-2023","14.168","14.168","14.168","14.168","","-0.23%"
"14-03-2023","14.200","14.200","14.200","14.200","","-0.32%"
"13-03-2023","14.245","14.245","14.245","14.245","","0.64%"
"10-03-2023","14.155","14.155","14.155","14.155","","-1.08%"
"09-03-2023","14.310","14.310","14.310","14.310","","2.99%"
"08-03-2023","13.895","13.895","13.895","13.895","","-0.32%"
"07-03-2023","13.940","13.940","13.940","13.940","","-2.42%"
"06-03-2023","14.285","14.285","14.285","14.285","","-0.28%"
"03-03-2023","14.325","14.325","14.325","14.325","","-1.78%"
"02-03-2023","14.585","14.585","14.585","14.585","","0.03%"
"01-03-2023","14.580","14.580","14.580","14.580","","1.53%"
"28-02-2023","14.360","14.360","14.360","14.360","","-4.07%"
"27-02-2023","14.970","14.970","14.970","14.970","","-0.13%"
"24-02-2023","14.990","14.990","14.990","14.990","","0.60%"
"23-02-2023","14.900","14.900","14.900","14.900","","0.40%"
"22-02-2023","14.840","14.840","14.840","14.840","","3.78%"
"21-02-2023","14.300","14.300","14.300","14.300","","-10.18%"
"17-02-2023","15.920","15.920","15.920","15.920","","-2.30%"
"16-02-2023","16.295","16.295","16.295","16.295","","-8.87%"
"15-02-2023","17.882","17.882","17.882","17.882","","-0.04%"
"14-02-2023","17.890","17.890","17.890","17.890","","-0.03%"
"13-02-2023","17.895","17.895","17.895","17.895","","-0.50%"
"10-02-2023","17.985","17.985","17.985","17.985","","0.39%"
"09-02-2023","17.915","17.915","17.915","17.915","","-0.08%"
"08-02-2023","17.930","17.930","17.930","17.930","","-1.40%"
"07-02-2023","18.185","18.185","18.185","18.185","","-1.68%"
"06-02-2023","18.495","18.495","18.495","18.495","","-0.16%"
"03-02-2023","18.525","18.525","18.525","18.525","","0.84%"
"02-02-2023","18.370","18.370","18.370","18.370","","-3.16%"
"01-02-2023","18.970","18.970","18.970","18.970","","-0.29%"
"31-01-2023","19.025","19.025","19.025","19.025","","-2.36%"
"30-01-2023","19.485","19.485","19.485","19.485","","-0.08%"
"27-01-2023","19.500","19.500","19.500","19.500","","-3.30%"
"26-01-2023","20.165","20.165","20.165","20.165","","-3.70%"
"25-01-2023","20.940","20.940","20.940","20.940","","-5.31%"
"24-01-2023","22.115","22.115","22.115","22.115","","-4.90%"
"23-01-2023","23.255","23.255","23.255","23.255","","1.93%"
"20-01-2023","22.815","22.815","22.815","22.815","","-0.59%"
"19-01-2023","22.950","22.950","22.950","22.950","","-0.61%"
"18-01-2023","23.090","23.090","23.090","23.090","","1.61%"
"17-01-2023","22.725","22.725","22.725","22.725","","-15.23%"
"13-01-2023","26.807","26.807","26.807","26.807","","0.18%"
"12-01-2023","26.760","26.760","26.760","26.760","","-0.41%"
"11-01-2023","26.870","26.870","26.870","26.870","","-0.70%"
"10-01-2023","27.060","27.060","27.060","27.060","","-0.20%"
"09-01-2023","27.115","27.115","27.115","27.115","","-4.69%"
"06-01-2023","28.450","28.450","28.450","28.450","","-1.39%"
"05-01-2023","28.850","28.850","28.850","28.850","","-2.20%"
"04-01-2023","29.500","29.500","29.500","29.500","","0.53%"
"03-01-2023","29.345","29.345","29.345","29.345","","-0.58%"
"30-12-2022","29.515","29.515","29.515","29.515","","2.38%"
"29-12-2022","28.830","28.830","28.830","28.830","","1.12%"
"28-12-2022","28.510","28.510","28.510","28.510","","1.15%"
"27-12-2022","28.185","28.185","28.185","28.185","","0.23%"
"23-12-2022","28.120","28.120","28.120","28.120","","-11.11%"
"22-12-2022","31.635","31.635","31.635","31.635","","-0.14%"
"21-12-2022","31.680","31.680","31.680","31.680","","-9.27%"
"20-12-2022","34.915","34.915","34.915","34.915","","-4.32%"
"19-12-2022","36.490","36.490","36.490","36.490","","2.57%"
"16-12-2022","35.575","35.575","35.575","35.575","","6.38%"
"15-12-2022","33.443","33.443","33.443","33.443","","0.17%"
"14-12-2022","33.385","33.385","33.385","33.385","","0.12%"
"13-12-2022","33.345","33.345","33.345","33.345","","1.28%"
"12-12-2022","32.925","32.925","32.925","32.925","","-1.32%"
"09-12-2022","33.365","33.365","33.365","33.365","","-2.71%"
"08-12-2022","34.295","34.295","34.295","34.295","","2.83%"
"07-12-2022","33.350","33.350","33.350","33.350","","1.54%"
"06-12-2022","32.845","32.845","32.845","32.845","","-1.02%"
"05-12-2022","33.185","33.185","33.185","33.185","","4.49%"
"02-12-2022","31.760","31.760","31.760","31.760","","-5.98%"
"01-12-2022","33.780","33.780","33.780","33.780","","1.41%"
"30-11-2022","33.310","33.310","33.310","33.310","","9.20%"
"29-11-2022","30.505","30.505","30.505","30.505","","0.74%"
"28-11-2022","30.280","30.280","30.280","30.280","","1.07%"
"25-11-2022","29.960","29.960","29.960","29.960","","-3.71%"
"23-11-2022","31.115","31.115","31.115","31.115","","6.50%"
"22-11-2022","29.215","29.215","29.215","29.215","","7.01%"
"21-11-2022","27.300","27.300","27.300","27.300","","3.47%"
"18-11-2022","26.385","26.385","26.385","26.385","","0.27%"
"17-11-2022","26.315","26.315","26.315","26.315","","1.66%"
"16-11-2022","25.885","25.885","25.885","25.885","","-5.52%"
"15-11-2022","27.397","27.397","27.397","27.397","","0.61%"
"14-11-2022","27.230","27.230","27.230","27.230","","0.02%"
"11-11-2022","27.225","27.225","27.225","27.225","","-1.16%"
"10-11-2022","27.545","27.545","27.545","27.545","","-0.67%"
"09-11-2022","27.730","27.730","27.730","27.730","","-0.54%"
"08-11-2022","27.880","27.880","27.880","27.880","","2.52%"
"07-11-2022","27.195","27.195","27.195","27.195","","-5.98%"
"04-11-2022","28.925","28.925","28.925","28.925","","3.99%"
"03-11-2022","27.815","27.815","27.815","27.815","","-4.43%"
"02-11-2022","29.105","29.105","29.105","29.105","","5.68%"
"01-11-2022","27.540","27.540","27.540","27.540","","0.02%"
"31-10-2022","27.535","27.535","27.535","27.535","","-8.70%"
"28-10-2022","30.160","30.160","30.160","30.160","","-1.08%"
"27-10-2022","30.490","30.490","30.490","30.490","","0.13%"
"26-10-2022","30.450","30.450","30.450","30.450","","-1.84%"
"25-10-2022","31.020","31.020","31.020","31.020","","-0.86%"
"24-10-2022","31.290","31.290","31.290","31.290","","-3.63%"
"21-10-2022","32.470","32.470","32.470","32.470","","0.37%"
"20-10-2022","32.350","32.350","32.350","32.350","","6.71%"
"19-10-2022","30.315","30.315","30.315","30.315","","2.11%"
"18-10-2022","29.690","29.690","29.690","29.690","","-3.98%"
"17-10-2022","30.920","30.920","30.920","30.920","","-11.10%"
"14-10-2022","34.779","34.779","34.779","34.779","","-0.16%"
"13-10-2022","34.835","34.835","34.835","34.835","","0.37%"
"12-10-2022","34.705","34.705","34.705","34.705","","-0.23%"
"11-10-2022","34.785","34.785","34.785","34.785","","1.53%"
"10-10-2022","34.260","34.260","34.260","34.260","","-0.58%"
"07-10-2022","34.460","34.460","34.460","34.460","","-3.89%"
"06-10-2022","35.855","35.855","35.855","35.855","","2.30%"
"05-10-2022","35.050","35.050","35.050","35.050","","-8.23%"
"04-10-2022","38.195","38.195","38.195","38.195","","-1.74%"
"03-10-2022","38.870","38.870","38.870","38.870","","0.37%"
"30-09-2022","38.725","38.725","38.725","38.725","","-0.97%"
"29-09-2022","39.105","39.105","39.105","39.105","","-5.10%"
"28-09-2022","41.205","41.205","41.205","41.205","","-2.98%"
"27-09-2022","42.470","42.470","42.470","42.470","","12.68%"
"26-09-2022","37.690","37.690","37.690","37.690","","0.32%"
"23-09-2022","37.570","37.570","37.570","37.570","","-5.86%"
"22-09-2022","39.910","39.910","39.910","39.910","","2.56%"
"21-09-2022","38.915","38.915","38.915","38.915","","-10.10%"
"20-09-2022","43.285","43.285","43.285","43.285","","3.13%"
"19-09-2022","41.970","41.970","41.970","41.970","","-0.45%"
"16-09-2022","42.160","42.160","42.160","42.160","","-21.21%"
"15-09-2022","53.508","53.508","53.508","53.508","","0.82%"
"14-09-2022","53.075","53.075","53.075","53.075","","0.08%"
"13-09-2022","53.035","53.035","53.035","53.035","","-0.17%"
"12-09-2022","53.125","53.125","53.125","53.125","","-1.44%"
"09-09-2022","53.900","53.900","53.900","53.900","","2.02%"
"08-09-2022","52.835","52.835","52.835","52.835","","-4.28%"
"07-09-2022","55.200","55.200","55.200","55.200","","0.93%"
"06-09-2022","54.690","54.690","54.690","54.690","","-1.00%"
"02-09-2022","55.245","55.245","55.245","55.245","","-6.61%"
"01-09-2022","59.155","59.155","59.155","59.155","","9.65%"
"31-08-2022","53.950","53.950","53.950","53.950","","-8.16%"
"30-08-2022","58.745","58.745","58.745","58.745","","-14.45%"
"29-08-2022","68.665","68.665","68.665","68.665","","-0.20%"
"26-08-2022","68.800","68.800","68.800","68.800","","-1.65%"
"25-08-2022","69.955","69.955","69.955","69.955","","5.58%"
"24-08-2022","66.255","66.255","66.255","66.255","","17.62%"
"23-08-2022","56.330","56.330","56.330","56.330","","-2.58%"
"22-08-2022","57.820","57.820","57.820","57.820","","1.40%"
"19-08-2022","57.020","57.020","57.020","57.020","","-1.01%"
"18-08-2022","57.600","57.600","57.600","57.600","","1.37%"
"17-08-2022","56.820","56.820","56.820","56.820","","0.19%"
"16-08-2022","56.715","56.715","56.715","56.715","","24.80%"
"15-08-2022","45.443","45.443","45.443","45.443","","0.12%"
"12-08-2022","45.390","45.390","45.390","45.390","","0.12%"
"11-08-2022","45.335","45.335","45.335","45.335","","1.40%"
"10-08-2022","44.710","44.710","44.710","44.710","","0.20%"
"09-08-2022","44.620","44.620","44.620","44.620","","0.34%"
"08-08-2022","44.470","44.470","44.470","44.470","","-0.43%"
"05-08-2022","44.660","44.660","44.660","44.660","","0.12%"
"04-08-2022","44.605","44.605","44.605","44.605","","-2.93%"
"03-08-2022","45.950","45.950","45.950","45.950","","1.48%"
"02-08-2022","45.280","45.280","45.280","45.280","","1.00%"
"01-08-2022","44.830","44.830","44.830","44.830","","6.17%"
"29-07-2022","42.225","42.225","42.225","42.225","","1.65%"
"28-07-2022","41.540","41.540","41.540","41.540","","-3.69%"
"27-07-2022","43.130","43.130","43.130","43.130","","7.26%"
"26-07-2022","40.210","40.210","40.210","40.210","","2.08%"
"25-07-2022","39.390","39.390","39.390","39.390","","1.03%"
"22-07-2022","38.990","38.990","38.990","38.990","","2.35%"
"21-07-2022","38.095","38.095","38.095","38.095","","-0.20%"
"20-07-2022","38.170","38.170","38.170","38.170","","1.83%"
"19-07-2022","37.485","37.485","37.485","37.485","","2.43%"
"18-07-2022","36.595","36.595","36.595","36.595","","-6.36%"
"15-07-2022","39.081","39.081","39.081","39.081","","-0.34%"
"14-07-2022","39.215","39.215","39.215","39.215","","0.03%"
"13-07-2022","39.205","39.205","39.205","39.205","","1.49%"
"12-07-2022","38.630","38.630","38.630","38.630","","-0.54%"
"11-07-2022","38.840","38.840","38.840","38.840","","-1.38%"
"08-07-2022","39.385","39.385","39.385","39.385","","-0.47%"
"07-07-2022","39.570","39.570","39.570","39.570","","2.49%"
"06-07-2022","38.610","38.610","38.610","38.610","","-3.70%"
"05-07-2022","40.095","40.095","40.095","40.095","","3.67%"
"01-07-2022","38.675","38.675","38.675","38.675","","0.04%"
"30-06-2022","38.660","38.660","38.660","38.660","","4.04%"
"29-06-2022","37.160","37.160","37.160","37.160","","0.43%"
"28-06-2022","37.000","37.000","37.000","37.000","","-0.24%"
"27-06-2022","37.090","37.090","37.090","37.090","","-0.01%"
"24-06-2022","37.095","37.095","37.095","37.095","","-0.09%"
"23-06-2022","37.130","37.130","37.130","37.130","","0.05%"
"22-06-2022","37.110","37.110","37.110","37.110","","-0.58%"
"21-06-2022","37.325","37.325","37.325","37.325","","9.92%"
"17-06-2022","33.955","33.955","33.955","33.955","","-2.01%"
"16-06-2022","34.650","34.650","34.650","34.650","","48.11%"
"15-06-2022","23.395","23.395","23.395","23.395","","0.95%"
"14-06-2022","23.175","23.175","23.175","23.175","","0.61%"
"13-06-2022","23.035","23.035","23.035","23.035","","-0.56%"
"10-06-2022","23.165","23.165","23.165","23.165","","0.02%"
"09-06-2022","23.160","23.160","23.160","23.160","","1.69%"
"08-06-2022","22.775","22.775","22.775","22.775","","-0.42%"
"07-06-2022","22.870","22.870","22.870","22.870","","-2.08%"
"06-06-2022","23.355","23.355","23.355","23.355","","-2.75%"
"03-06-2022","24.015","24.015","24.015","24.015","","0.00%"
"02-06-2022","24.015","24.015","24.015","24.015","","0.00%"
"01-06-2022","24.015","24.015","24.015","24.015","","-0.25%"
"31-05-2022","24.075","24.075","24.075","24.075","","6.41%"
"27-05-2022","22.625","22.625","22.625","22.625","","0.62%"
"26-05-2022","22.485","22.485","22.485","22.485","","1.19%"
"25-05-2022","22.220","22.220","22.220","22.220","","0.68%"
"24-05-2022","22.070","22.070","22.070","22.070","","-2.35%"
"23-05-2022","22.600","22.600","22.600","22.600","","3.55%"
"20-05-2022","21.825","21.825","21.825","21.825","","0.16%"
"19-05-2022","21.790","21.790","21.790","21.790","","2.95%"
"18-05-2022","21.165","21.165","21.165","21.165","","5.43%"
"17-05-2022","20.075","20.075","20.075","20.075","","0.25%"
"16-05-2022","20.025","20.025","20.025","20.025","","-14.54%"
"13-05-2022","23.433","23.433","23.433","23.433","","-0.41%"
"12-05-2022","23.530","23.530","23.530","23.530","","0.66%"
"11-05-2022","23.375","23.375","23.375","23.375","","1.72%"
"10-05-2022","22.980","22.980","22.980","22.980","","-0.76%"
"09-05-2022","23.155","23.155","23.155","23.155","","-3.64%"
"06-05-2022","24.030","24.030","24.030","24.030","","-0.48%"
"05-05-2022","24.145","24.145","24.145","24.145","","0.44%"
"04-05-2022","24.040","24.040","24.040","24.040","","2.30%"
"03-05-2022","23.500","23.500","23.500","23.500","","0.00%"
"02-05-2022","23.500","23.500","23.500","23.500","","-4.20%"
"29-04-2022","24.530","24.530","24.530","24.530","","-1.17%"
"28-04-2022","24.820","24.820","24.820","24.820","","-1.29%"
"27-04-2022","25.145","25.145","25.145","25.145","","0.60%"
"26-04-2022","24.995","24.995","24.995","24.995","","-1.58%"
"25-04-2022","25.395","25.395","25.395","25.395","","-0.39%"
"22-04-2022","25.495","25.495","25.495","25.495","","0.81%"
"21-04-2022","25.290","25.290","25.290","25.290","","0.36%"
"20-04-2022","25.200","25.200","25.200","25.200","0.02K","0.32%"
"19-04-2022","25.120","25.120","25.120","25.120","","-0.99%"
"18-04-2022","25.370","25.370","25.370","25.370","","-22.96%"
"14-04-2022","32.930","32.930","32.930","32.930","","0.02%"
"13-04-2022","32.925","32.925","32.925","32.925","","-0.12%"
"12-04-2022","32.965","32.965","32.965","32.965","","-0.17%"
"11-04-2022","33.020","33.020","33.020","33.020","","-1.74%"
"08-04-2022","33.605","33.605","33.605","33.605","","1.53%"
"07-04-2022","33.100","33.100","33.100","33.100","","-1.02%"
"06-04-2022","33.440","33.440","33.440","33.440","","-0.04%"
"05-04-2022","33.455","33.455","33.455","33.455","","1.53%"
"04-04-2022","32.950","32.950","32.950","32.950","","-5.02%"
"01-04-2022","34.690","34.690","34.690","34.690","","-2.10%"
"31-03-2022","35.435","35.435","35.435","35.435","","3.76%"
"30-03-2022","34.150","34.150","34.150","34.150","","0.81%"
"29-03-2022","33.875","33.875","33.875","33.875","","-0.28%"
"28-03-2022","33.970","33.970","33.970","33.970","","-1.34%"
"25-03-2022","34.430","34.430","34.430","34.430","","-0.72%"
"24-03-2022","34.680","34.680","34.680","34.680","","1.64%"
"23-03-2022","34.120","34.120","34.120","34.120","","-0.16%"
"22-03-2022","34.175","34.175","34.175","34.175","0.02K","-1.82%"
"21-03-2022","34.810","34.810","34.810","34.810","0.01K","-1.93%"
"18-03-2022","35.495","35.495","35.495","35.495","","-0.17%"
"17-03-2022","35.555","35.555","35.555","35.555","0.01K","5.71%"
"16-03-2022","33.635","33.635","33.635","33.635","","-10.17%"
"15-03-2022","37.445","37.445","37.445","37.445","","0.52%"
"14-03-2022","37.250","37.250","37.250","37.250","","0.28%"
"11-03-2022","37.145","37.145","37.145","37.145","","-3.08%"
"10-03-2022","38.325","38.325","38.325","38.325","","-1.64%"
"09-03-2022","38.965","38.965","38.965","38.965","","-8.58%"
"08-03-2022","42.620","42.620","42.620","42.620","","-17.67%"
"07-03-2022","51.765","51.765","51.765","51.765","","33.93%"
"04-03-2022","38.650","38.650","38.650","38.650","","-11.35%"
"03-03-2022","43.600","43.600","43.600","43.600","","13.23%"
"02-03-2022","38.505","38.505","38.505","38.505","","22.24%"
"01-03-2022","31.500","31.500","31.500","31.500","","12.70%"
"28-02-2022","27.950","27.950","27.950","27.950","","1.60%"
"25-02-2022","27.510","27.510","27.510","27.510","","-25.67%"
"24-02-2022","37.010","37.010","37.010","37.010","","27.77%"
"23-02-2022","28.965","28.965","28.965","28.965","","11.58%"
"22-02-2022","25.960","25.960","25.960","25.960","","9.05%"
"18-02-2022","23.805","23.805","23.805","23.805","","-2.88%"
"17-02-2022","24.510","24.510","24.510","24.510","","6.22%"
"16-02-2022","23.075","23.075","23.075","23.075","","-7.01%"
"15-02-2022","24.815","24.815","24.815","24.815","","-0.28%"
"14-02-2022","24.885","24.885","24.885","24.885","","1.28%"
"11-02-2022","24.570","24.570","24.570","24.570","","-0.91%"
"10-02-2022","24.795","24.795","24.795","24.795","","0.32%"
"09-02-2022","24.715","24.715","24.715","24.715","","-2.33%"
"08-02-2022","25.305","25.305","25.305","25.305","","0.82%"
"07-02-2022","25.100","25.100","25.100","25.100","","-0.99%"
"04-02-2022","25.350","25.350","25.350","25.350","","4.15%"
"03-02-2022","24.340","24.340","24.340","24.340","","0.58%"
"02-02-2022","24.200","24.200","24.200","24.200","","2.09%"
"01-02-2022","23.705","23.705","23.705","23.705","","-4.07%"
"31-01-2022","24.710","24.710","24.710","24.710","","-7.83%"
"28-01-2022","26.810","26.810","26.810","26.810","","6.07%"
"27-01-2022","25.275","25.275","25.275","25.275","","-2.13%"
"26-01-2022","25.825","25.825","25.825","25.825","","-0.69%"
"25-01-2022","26.005","26.005","26.005","26.005","","3.24%"
"24-01-2022","25.190","25.190","25.190","25.190","","14.03%"
"21-01-2022","22.090","22.090","22.090","22.090","","7.62%"
"20-01-2022","20.525","20.525","20.525","20.525","","-2.91%"
"19-01-2022","21.140","21.140","21.140","21.140","","-7.83%"
"18-01-2022","22.935","22.935","22.935","22.935","","-30.17%"
"14-01-2022","32.845","32.845","32.845","32.845","","0.74%"
"13-01-2022","32.605","32.605","32.605","32.605","","-1.20%"
"12-01-2022","33.000","33.000","33.000","33.000","","0.26%"
"11-01-2022","32.915","32.915","32.915","32.915","","-1.05%"
"10-01-2022","33.265","33.265","33.265","33.265","","-2.02%"
"07-01-2022","33.950","33.950","33.950","33.950","","-0.35%"
"06-01-2022","34.070","34.070","34.070","34.070","","-0.35%"
"05-01-2022","34.190","34.190","34.190","34.190","","4.41%"
"04-01-2022","32.745","32.745","32.745","32.745","","7.34%"
"03-01-2022","30.505","30.505","30.505","30.505","","0.03%"
"31-12-2021","30.495","30.495","30.495","30.495","","-10.86%"
"30-12-2021","34.210","34.210","34.210","34.210","","0.53%"
"29-12-2021","34.030","34.030","34.030","34.030","","-14.74%"
"28-12-2021","39.915","39.915","39.915","39.915","","-2.60%"
"27-12-2021","40.980","40.980","40.980","40.980","","5.51%"
"23-12-2021","38.840","38.840","38.840","38.840","","-15.59%"
"22-12-2021","46.015","46.015","46.015","46.015","","-6.75%"
"21-12-2021","49.345","49.345","49.345","49.345","","9.59%"
"20-12-2021","45.025","45.025","45.025","45.025","","6.07%"
"17-12-2021","42.450","42.450","42.450","42.450","","-2.29%"
"16-12-2021","43.445","43.445","43.445","43.445","","21.12%"
"15-12-2021","35.870","35.870","35.870","35.870","","0.29%"
"14-12-2021","35.765","35.765","35.765","35.765","","0.10%"
"13-12-2021","35.730","35.730","35.730","35.730","","1.46%"
"10-12-2021","35.215","35.215","35.215","35.215","","0.09%"
"09-12-2021","35.185","35.185","35.185","35.185","","0.10%"
"08-12-2021","35.150","35.150","35.150","35.150","","0.24%"
"07-12-2021","35.065","35.065","35.065","35.065","","1.95%"
"06-12-2021","34.395","34.395","34.395","34.395","","0.60%"
"03-12-2021","34.190","34.190","34.190","34.190","","-3.20%"
"02-12-2021","35.320","35.320","35.320","35.320","","-1.57%"
"01-12-2021","35.885","35.885","35.885","35.885","","-0.17%"
"30-11-2021","35.945","35.945","35.945","35.945","","-0.84%"
"29-11-2021","36.250","36.250","36.250","36.250","","3.90%"
"26-11-2021","34.890","34.890","34.890","34.890","","-3.63%"
"24-11-2021","36.205","36.205","36.205","36.205","","0.36%"
"23-11-2021","36.075","36.075","36.075","36.075","","6.20%"
"22-11-2021","33.970","33.970","33.970","33.970","","-0.83%"
"19-11-2021","34.255","34.255","34.255","34.255","","-8.81%"
"18-11-2021","37.565","37.565","37.565","37.565","","0.75%"
"17-11-2021","37.285","37.285","37.285","37.285","","-1.48%"
"16-11-2021","37.845","37.845","37.845","37.845","","19.72%"
"15-11-2021","31.612","31.612","31.612","31.612","","0.15%"
"12-11-2021","31.565","31.565","31.565","31.565","","0.48%"
"11-11-2021","31.415","31.415","31.415","31.415","","0.88%"
"10-11-2021","31.140","31.140","31.140","31.140","","-1.95%"
"09-11-2021","31.760","31.760","31.760","31.760","","-1.20%"
"08-11-2021","32.145","32.145","32.145","32.145","","1.66%"
"05-11-2021","31.620","31.620","31.620","31.620","","-1.20%"
"04-11-2021","32.005","32.005","32.005","32.005","","-2.29%"
"03-11-2021","32.755","32.755","32.755","32.755","","6.33%"
"02-11-2021","30.805","30.805","30.805","30.805","","5.48%"
"01-11-2021","29.205","29.205","29.205","29.205","","-2.65%"
"29-10-2021","30.000","30.000","30.000","30.000","","-6.28%"
"28-10-2021","32.010","32.010","32.010","32.010","","-5.59%"
