Feature,Shock,Mean_Δ,Std_Δ,Relative_Change_Percent,Mean_Pred_Baseline,Mean_Pred_Shocked,SHAP_Importance
Gas_Imports_momentum_3m,-20%,-18.629713518518557,29.692370837185777,-0.2828861078117468,6585.587981901232,6566.958268382713,643.700912637569
Gas_Imports_momentum_3m,+20%,32.72596283950619,87.98538920475413,0.49693304423910134,6585.587981901232,6618.313944740738,643.700912637569
HDD_lag12,-20%,-58.926966666666985,155.55356560695057,-0.8947867195550703,6585.587981901232,6526.661015234565,296.68399320890717
HDD_lag12,+20%,8.556416111110998,20.862918265913734,0.12992638067589518,6585.587981901232,6594.144398012342,296.68399320890717
Gas_Imports_lag12,-20%,0.0,0.0,0.0,6585.587981901232,6585.587981901232,69.04775830127683
Gas_Imports_lag12,+20%,0.16741333333336822,0.31320166765562263,0.0025421167220521543,6585.587981901232,6585.755395234566,69.04775830127683
Henry_Hub_Price_USD_lag3,-20%,-18.473274444444442,50.30180979832357,-0.28051063162793377,6585.587981901232,6567.114707456787,47.55700589222093
Henry_Hub_Price_USD_lag3,+20%,30.787125185185587,58.2287730383656,0.46749242846342587,6585.587981901232,6616.375107086417,47.55700589222093
